,sexo,posse_de_veiculo,posse_de_imovel,qtd_filhos,idade,tempo_emprego,possui_celular,possui_fone_comercial,possui_fone,possui_email,qt_pessoas_residencia,mau,tipo_renda_Pensioner,tipo_renda_State servant,tipo_renda_Student,tipo_renda_Working,educacao_Higher education,educacao_Incomplete higher,educacao_Lower secondary,educacao_Secondary / secondary special,estado_civil_Married,estado_civil_Separated,estado_civil_Single / not married,estado_civil_Widow,tipo_residencia_House / apartment,tipo_residencia_Municipal apartment,tipo_residencia_Office apartment,tipo_residencia_Rented apartment,tipo_residencia_With parents
12381,1,0,1,0,65.09041095890412,-1000.6657534246576,1,0,0,0,2.0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0
12382,1,0,1,0,65.09041095890412,-1000.6657534246576,1,0,0,0,2.0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0
12383,1,0,1,0,65.09041095890412,-1000.6657534246576,1,0,0,0,2.0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0
12384,1,1,1,0,45.33698630136986,3.6986301369863015,1,0,0,0,2.0,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0
12385,1,0,1,0,33.915068493150685,12.2,1,0,0,1,2.0,1,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0
12386,1,0,1,0,33.915068493150685,12.2,1,0,0,1,2.0,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0
12387,1,0,1,0,33.915068493150685,12.2,1,0,0,1,2.0,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0
12388,1,0,1,2,39.271232876712325,1.03013698630137,1,0,0,0,4.0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1
12389,1,1,1,1,46.47123287671233,1.115068493150685,1,0,1,1,3.0,0,0,1,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0
12390,1,1,1,1,46.47123287671233,1.115068493150685,1,0,1,1,3.0,0,0,1,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0
12391,1,0,0,1,44.97260273972603,8.367123287671232,1,0,0,1,3.0,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0
12392,1,0,0,1,44.97260273972603,8.367123287671232,1,0,0,1,3.0,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0
12393,0,0,1,0,53.56438356164384,5.279452054794521,1,0,1,1,2.0,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0
12394,0,0,1,0,53.56438356164384,5.279452054794521,1,0,1,1,2.0,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0
12395,1,1,1,2,42.53424657534247,9.197260273972605,1,0,0,0,4.0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0
12396,0,0,0,0,24.254794520547943,2.695890410958904,1,0,0,1,2.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
12397,0,0,0,0,24.254794520547943,2.695890410958904,1,0,0,1,2.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
12398,0,0,1,1,28.213698630136985,8.616438356164384,1,0,0,0,3.0,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0
12399,1,0,1,1,39.88767123287671,4.032876712328767,1,0,1,1,2.0,0,0,0,0,1,1,0,0,0,0,1,0,0,1,0,0,0,0
12400,1,0,1,1,39.88767123287671,4.032876712328767,1,0,1,1,2.0,0,0,0,0,1,1,0,0,0,0,1,0,0,1,0,0,0,0
12401,1,0,1,1,39.88767123287671,4.032876712328767,1,0,1,1,2.0,0,0,0,0,1,1,0,0,0,0,1,0,0,1,0,0,0,0
12402,0,1,1,0,53.10958904109589,18.28767123287671,1,0,1,1,2.0,0,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0
12403,1,0,1,1,29.578082191780823,5.364383561643836,1,1,1,0,3.0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0
12404,1,0,1,1,29.578082191780823,5.364383561643836,1,1,1,0,3.0,1,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0
12405,1,0,1,1,29.578082191780823,5.364383561643836,1,1,1,0,3.0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0
12406,1,0,1,1,46.35616438356164,-1000.6657534246576,1,0,0,0,3.0,0,1,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0
12407,1,0,1,1,46.35616438356164,-1000.6657534246576,1,0,0,0,3.0,0,1,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0
12408,1,0,1,0,55.76712328767123,-1000.6657534246576,1,0,1,1,2.0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0
12409,1,0,1,0,55.76712328767123,-1000.6657534246576,1,0,1,1,2.0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0
12410,1,1,1,1,37.72876712328768,5.698630136986301,1,0,0,0,3.0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0
12411,1,1,1,1,37.72876712328768,5.698630136986301,1,0,0,0,3.0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0
12412,1,1,1,1,37.72876712328768,5.698630136986301,1,0,0,0,3.0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0
12413,0,1,1,0,50.30684931506849,5.865753424657535,1,0,0,0,2.0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0
12414,1,0,1,0,45.17808219178082,7.534246575342466,1,0,1,0,2.0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
12415,1,0,1,0,45.17808219178082,7.534246575342466,1,0,1,0,2.0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
12416,1,0,1,0,45.17808219178082,7.534246575342466,1,0,1,0,2.0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
12417,1,0,1,0,55.24109589041096,0.6109589041095891,1,1,1,0,2.0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0
12418,1,0,1,0,55.24109589041096,0.6109589041095891,1,1,1,0,2.0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0
12419,1,0,1,0,55.24109589041096,0.6109589041095891,1,1,1,0,2.0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0
12420,1,0,1,0,55.24109589041096,0.6109589041095891,1,1,1,0,2.0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0
12421,1,0,1,0,55.24109589041096,0.6109589041095891,1,1,1,0,2.0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0
12422,1,0,1,0,60.48767123287672,-1000.6657534246576,1,0,0,0,2.0,0,1,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0
12423,1,0,1,0,60.48767123287672,-1000.6657534246576,1,0,0,0,2.0,0,1,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0
12424,1,0,1,0,54.49315068493151,6.531506849315068,1,1,0,0,1.0,0,0,0,0,1,0,0,0,1,0,0,0,1,1,0,0,0,0
12425,0,0,0,0,41.98082191780822,22.71232876712329,1,1,0,0,1.0,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0
12426,0,0,0,0,41.98082191780822,22.71232876712329,1,1,0,0,1.0,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0
12427,0,0,0,0,41.98082191780822,22.71232876712329,1,1,0,0,1.0,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0
12428,1,0,0,0,44.15068493150685,2.698630136986301,1,0,0,0,2.0,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0
12429,1,0,0,0,44.15068493150685,2.698630136986301,1,0,0,0,2.0,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0
12430,1,0,0,0,44.15068493150685,2.698630136986301,1,0,0,0,2.0,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0
12431,1,0,0,0,44.15068493150685,2.698630136986301,1,0,0,0,2.0,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0
12432,1,0,0,0,44.15068493150685,2.698630136986301,1,0,0,0,2.0,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0
12433,1,0,0,2,37.608219178082194,14.287671232876711,1,0,0,0,4.0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0
12434,0,1,0,0,52.98630136986301,11.202739726027398,1,1,0,1,2.0,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0
12435,0,1,0,0,52.98630136986301,11.202739726027398,1,1,0,1,2.0,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0
12436,0,1,0,0,52.98630136986301,11.202739726027398,1,1,0,1,2.0,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0
12437,0,1,0,0,52.98630136986301,11.202739726027398,1,1,0,1,2.0,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0
12438,0,0,0,0,52.394520547945206,13.873972602739729,1,0,1,0,2.0,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0
12439,0,0,0,0,52.394520547945206,13.873972602739729,1,0,1,0,2.0,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0
12440,0,0,0,0,52.394520547945206,13.873972602739729,1,0,1,0,2.0,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0
12441,0,0,0,0,52.394520547945206,13.873972602739729,1,0,1,0,2.0,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0
12442,0,0,0,0,52.394520547945206,13.873972602739729,1,0,1,0,2.0,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0
12443,0,0,0,0,52.394520547945206,13.873972602739729,1,0,1,0,2.0,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0
12444,0,0,0,0,52.394520547945206,13.873972602739729,1,0,1,0,2.0,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0
12445,1,0,0,0,55.73424657534247,5.035616438356165,1,1,1,0,2.0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,1
12446,1,0,0,0,55.73424657534247,5.035616438356165,1,1,1,0,2.0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,1
12447,1,0,0,0,64.32328767123288,-1000.6657534246576,1,0,0,0,1.0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0
12448,1,0,0,0,63.75616438356165,-1000.6657534246576,1,0,1,0,1.0,1,1,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0
12449,1,1,0,0,47.58904109589041,23.13150684931507,1,1,1,0,2.0,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0
12450,0,1,0,2,37.05205479452055,5.953424657534247,1,0,0,0,4.0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0
12451,0,1,0,0,35.73698630136986,4.786301369863014,1,0,1,0,1.0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0
12452,1,0,0,0,46.86027397260274,8.284931506849315,1,1,0,0,2.0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0
12453,1,0,0,0,46.86027397260274,8.284931506849315,1,1,0,0,2.0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0
12454,0,1,0,0,23.45205479452055,0.8657534246575342,1,1,0,0,1.0,0,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0
12455,0,1,0,0,23.45205479452055,0.8657534246575342,1,1,0,0,1.0,0,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0
12456,0,1,0,0,23.45205479452055,0.8657534246575342,1,1,0,0,1.0,0,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0
12457,0,1,0,1,45.30958904109589,10.536986301369865,1,1,0,0,3.0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0
12458,0,1,0,1,45.30958904109589,10.536986301369865,1,1,0,0,3.0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0
12459,0,1,0,1,45.30958904109589,10.536986301369865,1,1,0,0,3.0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0
12460,0,1,0,1,45.30958904109589,10.536986301369865,1,1,0,0,3.0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0
12461,0,1,0,1,45.30958904109589,10.536986301369865,1,1,0,0,3.0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0
12462,0,1,0,0,32.75342465753425,2.4465753424657533,1,1,1,1,2.0,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0
12463,0,1,0,0,32.75342465753425,2.4465753424657533,1,1,1,1,2.0,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0
12464,0,1,0,0,32.75342465753425,2.4465753424657533,1,1,1,1,2.0,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0
12465,0,1,0,0,32.75342465753425,2.4465753424657533,1,1,1,1,2.0,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0
12466,0,1,0,0,32.75342465753425,2.4465753424657533,1,1,1,1,2.0,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0
12467,0,1,0,0,32.75342465753425,2.4465753424657533,1,1,1,1,2.0,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0
12468,0,1,0,0,32.75342465753425,2.4465753424657533,1,1,1,1,2.0,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0
12469,0,1,0,0,53.38082191780822,18.624657534246577,1,0,0,0,2.0,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0
12470,1,0,0,2,36.83835616438356,7.4520547945205475,1,0,0,0,4.0,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0
12471,1,0,0,2,36.83835616438356,7.4520547945205475,1,0,0,0,4.0,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0
12472,1,0,0,2,36.83835616438356,7.4520547945205475,1,0,0,0,4.0,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0
12473,1,0,0,2,36.83835616438356,7.4520547945205475,1,0,0,0,4.0,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0
12474,1,0,0,2,36.83835616438356,7.4520547945205475,1,0,0,0,4.0,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0
12475,1,0,0,2,36.83835616438356,7.4520547945205475,1,0,0,0,4.0,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0
12476,1,0,0,2,36.83835616438356,7.4520547945205475,1,0,0,0,4.0,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0
12477,1,0,0,2,36.83835616438356,7.4520547945205475,1,0,0,0,4.0,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0
12478,1,0,0,2,36.83835616438356,7.4520547945205475,1,0,0,0,4.0,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0
12479,1,0,0,2,36.83835616438356,7.4520547945205475,1,0,0,0,4.0,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0
12480,1,0,0,2,36.83835616438356,7.4520547945205475,1,0,0,0,4.0,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0
12481,1,0,0,2,36.83835616438356,7.4520547945205475,1,0,0,0,4.0,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0
12482,0,1,0,0,26.484931506849318,2.783561643835617,1,0,1,0,2.0,0,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0
12483,1,0,0,0,40.16712328767123,15.126027397260271,1,0,0,0,2.0,0,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0
12484,1,0,0,0,40.16712328767123,15.126027397260271,1,0,0,0,2.0,0,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0
12485,1,0,0,0,40.16712328767123,15.126027397260271,1,0,0,0,2.0,0,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0
12486,1,0,0,0,40.16712328767123,15.126027397260271,1,0,0,0,2.0,0,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0
12487,1,0,0,0,47.035616438356165,6.701369863013698,1,1,0,0,1.0,0,0,0,0,1,1,0,0,0,0,1,0,0,1,0,0,0,0
12488,1,0,0,0,47.035616438356165,6.701369863013698,1,1,0,0,1.0,0,0,0,0,1,1,0,0,0,0,1,0,0,1,0,0,0,0
12489,0,1,0,1,49.12876712328767,10.956164383561644,1,1,1,0,3.0,0,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0
12490,0,0,0,0,39.28493150684932,0.8657534246575342,1,1,0,0,2.0,0,0,1,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0
12491,0,0,0,0,39.28493150684932,0.8657534246575342,1,1,0,0,2.0,0,0,1,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0
12492,0,0,0,0,39.28493150684932,0.8657534246575342,1,1,0,0,2.0,0,0,1,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0
12493,0,0,0,0,39.28493150684932,0.8657534246575342,1,1,0,0,2.0,0,0,1,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0
12494,0,0,0,0,39.28493150684932,0.8657534246575342,1,1,0,0,2.0,0,0,1,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0
12495,1,1,0,2,30.052054794520547,0.4465753424657534,1,0,0,1,4.0,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0
12496,1,1,0,2,30.052054794520547,0.4465753424657534,1,0,0,1,4.0,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0
12497,1,1,0,2,30.052054794520547,0.4465753424657534,1,0,0,1,4.0,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0
12498,1,0,0,0,36.31506849315068,6.367123287671233,1,1,0,0,2.0,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0
12499,1,0,0,1,44.15890410958904,5.367123287671233,1,0,1,0,3.0,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0
12500,1,0,0,1,44.15890410958904,5.367123287671233,1,0,1,0,3.0,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0
12501,1,0,0,1,44.15890410958904,5.367123287671233,1,0,1,0,3.0,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0
12502,0,1,0,0,36.276712328767125,1.1945205479452057,1,1,1,0,2.0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0
12503,0,1,0,0,36.276712328767125,1.1945205479452057,1,1,1,0,2.0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0
12504,0,1,0,0,36.276712328767125,1.1945205479452057,1,1,1,0,2.0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0
12505,0,1,0,0,36.276712328767125,1.1945205479452057,1,1,1,0,2.0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0
12506,0,1,0,0,36.276712328767125,1.1945205479452057,1,1,1,0,2.0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0
12507,1,0,0,0,42.06849315068493,10.956164383561644,1,0,1,0,2.0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0
12508,1,0,0,0,42.06849315068493,10.956164383561644,1,0,1,0,2.0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0
12509,1,0,0,0,42.06849315068493,10.956164383561644,1,0,1,0,2.0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0
12510,0,1,0,0,46.72328767123288,1.9506849315068493,1,0,1,0,1.0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0
12511,0,0,0,1,31.39452054794521,2.8657534246575342,1,1,0,0,3.0,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0
12512,0,0,0,1,31.39452054794521,2.8657534246575342,1,1,0,0,3.0,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0
12513,1,0,0,2,30.61917808219178,7.956164383561644,1,1,0,0,4.0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0
12514,1,1,0,0,56.47123287671233,-1000.6657534246576,1,0,0,0,2.0,0,1,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0
12515,1,1,0,0,56.47123287671233,-1000.6657534246576,1,0,0,0,2.0,0,1,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0
12516,1,1,0,0,56.47123287671233,-1000.6657534246576,1,0,0,0,2.0,0,1,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0
12517,1,1,0,0,41.96712328767124,15.04109589041096,1,0,0,0,2.0,0,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0
12518,1,1,0,0,41.96712328767124,15.04109589041096,1,0,0,0,2.0,0,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0
12519,1,1,0,0,41.96712328767124,15.04109589041096,1,0,0,0,2.0,0,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0
12520,1,1,0,0,41.96712328767124,15.04109589041096,1,0,0,0,2.0,0,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0
12521,0,1,0,1,25.46849315068493,0.5315068493150685,1,1,0,1,3.0,0,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0
12522,0,1,0,1,42.24657534246575,4.282191780821917,1,0,0,0,3.0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,1
12523,1,0,0,0,53.71232876712329,-1000.6657534246576,1,0,0,0,2.0,0,1,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0
12524,0,1,0,0,46.038356164383565,-1000.6657534246576,1,0,0,0,2.0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0
12525,0,1,0,0,46.038356164383565,-1000.6657534246576,1,0,0,0,2.0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0
12526,0,1,0,0,46.038356164383565,-1000.6657534246576,1,0,0,0,2.0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0
12527,0,1,0,0,46.038356164383565,-1000.6657534246576,1,0,0,0,2.0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0
12528,0,1,0,0,46.038356164383565,-1000.6657534246576,1,0,0,0,2.0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0
12529,0,1,0,0,46.038356164383565,-1000.6657534246576,1,0,0,0,2.0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0
12530,0,1,0,2,38.72876712328768,7.2,1,1,0,0,4.0,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0
12531,0,1,0,2,38.72876712328768,7.2,1,1,0,0,4.0,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0
12532,0,1,0,2,38.72876712328768,7.2,1,1,0,0,4.0,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0
12533,0,1,0,2,38.72876712328768,7.2,1,1,0,0,4.0,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0
12534,0,1,0,0,32.88219178082192,6.197260273972603,1,1,0,0,2.0,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0
12535,0,1,0,0,32.88219178082192,6.197260273972603,1,1,0,0,2.0,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0
12536,0,1,0,2,50.24109589041096,15.542465753424658,1,1,0,0,4.0,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0
12537,0,1,0,0,51.156164383561645,6.786301369863014,1,1,1,0,2.0,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0
12538,0,1,0,0,51.156164383561645,6.786301369863014,1,1,1,0,2.0,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0
12539,1,0,0,0,45.81643835616438,1.9506849315068493,1,1,0,0,2.0,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0
12540,0,0,0,1,31.04383561643836,4.953424657534247,1,1,1,0,3.0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,1,0
12541,0,0,0,1,31.04383561643836,4.953424657534247,1,1,1,0,3.0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,1,0
12542,0,0,0,1,31.04383561643836,4.953424657534247,1,1,1,0,3.0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,1,0
12543,0,0,0,1,31.04383561643836,4.953424657534247,1,1,1,0,3.0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,1,0
12544,0,1,0,0,45.21369863013699,3.117808219178082,1,0,1,0,2.0,0,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0
12545,0,1,0,0,45.21369863013699,3.117808219178082,1,0,1,0,2.0,0,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0
12546,1,0,0,1,34.038356164383565,4.701369863013698,1,0,0,0,3.0,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0
12547,1,0,0,1,34.038356164383565,4.701369863013698,1,0,0,0,3.0,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0
12548,1,0,0,1,34.038356164383565,4.701369863013698,1,0,0,0,3.0,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0
12549,1,0,0,0,54.9041095890411,-1000.6657534246576,1,0,0,0,2.0,0,1,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0
12550,1,0,0,0,54.9041095890411,-1000.6657534246576,1,0,0,0,2.0,0,1,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0
12551,1,0,0,0,52.86301369863013,14.372602739726029,1,1,0,0,1.0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0
12552,1,0,0,0,52.86301369863013,14.372602739726029,1,1,0,0,1.0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0
12553,1,0,0,1,33.23013698630137,-1000.6657534246576,1,0,0,0,3.0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0
12554,0,1,0,0,28.53972602739726,1.1945205479452057,1,0,0,0,2.0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,1
12555,0,1,0,0,28.53972602739726,1.1945205479452057,1,0,0,0,2.0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,1
12556,0,1,0,0,28.53972602739726,1.1945205479452057,1,0,0,0,2.0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,1
12557,0,1,0,0,28.53972602739726,1.1945205479452057,1,0,0,0,2.0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,1
12558,1,0,0,1,27.81095890410959,3.117808219178082,1,0,0,0,3.0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0
12559,1,0,0,1,27.81095890410959,3.117808219178082,1,0,0,0,3.0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0
12560,1,0,0,1,27.81095890410959,3.117808219178082,1,0,0,0,3.0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0
12561,1,0,0,1,27.81095890410959,3.117808219178082,1,0,0,0,3.0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0
